Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	politeness	complexity	item1	item2	item	list
A2Y9Z	Female	Associates degree	English	27	Neg_High_Morph_Accurate_Inaccurate	6	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A1USD	Male	Some college, no degree	english	26	Neg_High_Morph_Accurate_Inaccurate	4	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A320B	Female	Associates degree	english	26	Neg_High_Morph_Accurate_Inaccurate	3	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Neg_High_Morph_Accurate_Inaccurate	7	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A3CSX	Female	Bachelors degree	English	56	Neg_High_Morph_Accurate_Inaccurate	5	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
APDLA	Male	Bachelors degree	English	47	Neg_High_Morph_Accurate_Inaccurate	6	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Neg_High_Morph_Accurate_Inaccurate	5	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A2541	Male	Associates degree	English	29	Neg_High_Morph_Accurate_Inaccurate	7	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A1B76	Male	Bachelors degree	english	52	Neg_High_Morph_Accurate_Inaccurate	4	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A3L2U	Male	High School Graduate	English	50	Neg_High_Morph_Accurate_Inaccurate	6	Neg	High	Morph	Accurate	Inaccurate	Accurate_Inaccurate	b
A2WYC	Male	Associates degree	english	29	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A1VC6	Female	Bachelors degree	english	35	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A3F7Q	Female	Associates degree	English	33	Neg_High_Morph_Fair_Unfair	4	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A1IJ9	Female	Bachelors degree	English	28	Neg_High_Morph_Fair_Unfair	7	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A18E1	Female	Some college, no degree	english	34	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A6EJ7	Male	Bachelors degree	English	32	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A12A5	Male	Some High School	english	37	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Neg_High_Morph_Fair_Unfair	7	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A3FOK	Female	Bachelors degree	English	41	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A2YCM	Male	Bachelors degree	English	50	Neg_High_Morph_Fair_Unfair	4	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A3TZ7	Male	Bachelors degree	English	30	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A1DS5	Male	Bachelors degree	English	41	Neg_High_Morph_Fair_Unfair	7	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A2CK0	Male	Bachelors degree	english	27	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_High_Morph_Fair_Unfair	5	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A3QC5	Male	High School Graduate	English	27	Neg_High_Morph_Fair_Unfair	4	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A2Y9Z	Female	Associates degree	English	27	Neg_High_Morph_Fair_Unfair	7	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A1USD	Male	Some college, no degree	english	26	Neg_High_Morph_Fair_Unfair	4	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A320B	Female	Associates degree	english	26	Neg_High_Morph_Fair_Unfair	5	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Neg_High_Morph_Fair_Unfair	7	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A3CSX	Female	Bachelors degree	English	56	Neg_High_Morph_Fair_Unfair	5	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
APDLA	Male	Bachelors degree	English	47	Neg_High_Morph_Fair_Unfair	6	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Neg_High_Morph_Fair_Unfair	5	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A2541	Male	Associates degree	English	29	Neg_High_Morph_Fair_Unfair	7	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A1B76	Male	Bachelors degree	english	52	Neg_High_Morph_Fair_Unfair	4	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A3L2U	Male	High School Graduate	English	50	Neg_High_Morph_Fair_Unfair	7	Neg	High	Morph	Fair	Unfair	Fair_Unfair	b
A2WYC	Male	Associates degree	english	29	Neg_High_Morph_Friendly_Unfriendly	2	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1VC6	Female	Bachelors degree	english	35	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3F7Q	Female	Associates degree	English	33	Neg_High_Morph_Friendly_Unfriendly	1	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1IJ9	Female	Bachelors degree	English	28	Neg_High_Morph_Friendly_Unfriendly	7	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A18E1	Female	Some college, no degree	english	34	Neg_High_Morph_Friendly_Unfriendly	6	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A6EJ7	Male	Bachelors degree	English	32	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A12A5	Male	Some High School	english	37	Neg_High_Morph_Friendly_Unfriendly	6	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Neg_High_Morph_Friendly_Unfriendly	4	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3FOK	Female	Bachelors degree	English	41	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2YCM	Male	Bachelors degree	English	50	Neg_High_Morph_Friendly_Unfriendly	4	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3TZ7	Male	Bachelors degree	English	30	Neg_High_Morph_Friendly_Unfriendly	6	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1DS5	Male	Bachelors degree	English	41	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2CK0	Male	Bachelors degree	english	27	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3QC5	Male	High School Graduate	English	27	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2Y9Z	Female	Associates degree	English	27	Neg_High_Morph_Friendly_Unfriendly	6	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1USD	Male	Some college, no degree	english	26	Neg_High_Morph_Friendly_Unfriendly	7	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A320B	Female	Associates degree	english	26	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Neg_High_Morph_Friendly_Unfriendly	7	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3CSX	Female	Bachelors degree	English	56	Neg_High_Morph_Friendly_Unfriendly	3	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
APDLA	Male	Bachelors degree	English	47	Neg_High_Morph_Friendly_Unfriendly	6	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2541	Male	Associates degree	English	29	Neg_High_Morph_Friendly_Unfriendly	6	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1B76	Male	Bachelors degree	english	52	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3L2U	Male	High School Graduate	English	50	Neg_High_Morph_Friendly_Unfriendly	5	Neg	High	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2WYC	Male	Associates degree	english	29	Neg_High_Morph_Good_Bad	6	Neg	High	Morph	Good	Bad	Good_Bad	b
A1VC6	Female	Bachelors degree	english	35	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A3F7Q	Female	Associates degree	English	33	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A1IJ9	Female	Bachelors degree	English	28	Neg_High_Morph_Good_Bad	7	Neg	High	Morph	Good	Bad	Good_Bad	b
A18E1	Female	Some college, no degree	english	34	Neg_High_Morph_Good_Bad	6	Neg	High	Morph	Good	Bad	Good_Bad	b
A6EJ7	Male	Bachelors degree	English	32	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A12A5	Male	Some High School	english	37	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Neg_High_Morph_Good_Bad	1	Neg	High	Morph	Good	Bad	Good_Bad	b
A3FOK	Female	Bachelors degree	English	41	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A2YCM	Male	Bachelors degree	English	50	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A3TZ7	Male	Bachelors degree	English	30	Neg_High_Morph_Good_Bad	6	Neg	High	Morph	Good	Bad	Good_Bad	b
A1DS5	Male	Bachelors degree	English	41	Neg_High_Morph_Good_Bad	4	Neg	High	Morph	Good	Bad	Good_Bad	b
A2CK0	Male	Bachelors degree	english	27	Neg_High_Morph_Good_Bad	4	Neg	High	Morph	Good	Bad	Good_Bad	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_High_Morph_Good_Bad	6	Neg	High	Morph	Good	Bad	Good_Bad	b
A3QC5	Male	High School Graduate	English	27	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A2Y9Z	Female	Associates degree	English	27	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A1USD	Male	Some college, no degree	english	26	Neg_High_Morph_Good_Bad	6	Neg	High	Morph	Good	Bad	Good_Bad	b
A320B	Female	Associates degree	english	26	Neg_High_Morph_Good_Bad	4	Neg	High	Morph	Good	Bad	Good_Bad	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Neg_High_Morph_Good_Bad	4	Neg	High	Morph	Good	Bad	Good_Bad	b
A3CSX	Female	Bachelors degree	English	56	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
APDLA	Male	Bachelors degree	English	47	Neg_High_Morph_Good_Bad	6	Neg	High	Morph	Good	Bad	Good_Bad	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A2541	Male	Associates degree	English	29	Neg_High_Morph_Good_Bad	6	Neg	High	Morph	Good	Bad	Good_Bad	b
A1B76	Male	Bachelors degree	english	52	Neg_High_Morph_Good_Bad	4	Neg	High	Morph	Good	Bad	Good_Bad	b
A3L2U	Male	High School Graduate	English	50	Neg_High_Morph_Good_Bad	5	Neg	High	Morph	Good	Bad	Good_Bad	b
A2WYC	Male	Associates degree	english	29	Neg_High_Morph_Happy_Unhappy	6	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A1VC6	Female	Bachelors degree	english	35	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A3F7Q	Female	Associates degree	English	33	Neg_High_Morph_Happy_Unhappy	4	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A1IJ9	Female	Bachelors degree	English	28	Neg_High_Morph_Happy_Unhappy	7	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A18E1	Female	Some college, no degree	english	34	Neg_High_Morph_Happy_Unhappy	6	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A6EJ7	Male	Bachelors degree	English	32	Neg_High_Morph_Happy_Unhappy	1	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A12A5	Male	Some High School	english	37	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Neg_High_Morph_Happy_Unhappy	6	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A3FOK	Female	Bachelors degree	English	41	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A2YCM	Male	Bachelors degree	English	50	Neg_High_Morph_Happy_Unhappy	2	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A3TZ7	Male	Bachelors degree	English	30	Neg_High_Morph_Happy_Unhappy	6	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A1DS5	Male	Bachelors degree	English	41	Neg_High_Morph_Happy_Unhappy	4	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A2CK0	Male	Bachelors degree	english	27	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A3QC5	Male	High School Graduate	English	27	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A2Y9Z	Female	Associates degree	English	27	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A1USD	Male	Some college, no degree	english	26	Neg_High_Morph_Happy_Unhappy	3	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A320B	Female	Associates degree	english	26	Neg_High_Morph_Happy_Unhappy	3	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Neg_High_Morph_Happy_Unhappy	1	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A3CSX	Female	Bachelors degree	English	56	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
APDLA	Male	Bachelors degree	English	47	Neg_High_Morph_Happy_Unhappy	6	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A2541	Male	Associates degree	English	29	Neg_High_Morph_Happy_Unhappy	7	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A1B76	Male	Bachelors degree	english	52	Neg_High_Morph_Happy_Unhappy	4	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A3L2U	Male	High School Graduate	English	50	Neg_High_Morph_Happy_Unhappy	5	Neg	High	Morph	Happy	Unhappy	Happy_Unhappy	b
A2WYC	Male	Associates degree	english	29	Neg_High_Morph_Interesting_Uninteresting	5	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1VC6	Female	Bachelors degree	english	35	Neg_High_Morph_Interesting_Uninteresting	6	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3F7Q	Female	Associates degree	English	33	Neg_High_Morph_Interesting_Uninteresting	4	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1IJ9	Female	Bachelors degree	English	28	Neg_High_Morph_Interesting_Uninteresting	7	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A18E1	Female	Some college, no degree	english	34	Neg_High_Morph_Interesting_Uninteresting	5	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A6EJ7	Male	Bachelors degree	English	32	Neg_High_Morph_Interesting_Uninteresting	7	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A12A5	Male	Some High School	english	37	Neg_High_Morph_Interesting_Uninteresting	5	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Neg_High_Morph_Interesting_Uninteresting	6	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3FOK	Female	Bachelors degree	English	41	Neg_High_Morph_Interesting_Uninteresting	6	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2YCM	Male	Bachelors degree	English	50	Neg_High_Morph_Interesting_Uninteresting	4	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3TZ7	Male	Bachelors degree	English	30	Neg_High_Morph_Interesting_Uninteresting	7	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1DS5	Male	Bachelors degree	English	41	Neg_High_Morph_Interesting_Uninteresting	5	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2CK0	Male	Bachelors degree	english	27	Neg_High_Morph_Interesting_Uninteresting	7	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_High_Morph_Interesting_Uninteresting	6	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3QC5	Male	High School Graduate	English	27	Neg_High_Morph_Interesting_Uninteresting	5	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2Y9Z	Female	Associates degree	English	27	Neg_High_Morph_Interesting_Uninteresting	5	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1USD	Male	Some college, no degree	english	26	Neg_High_Morph_Interesting_Uninteresting	3	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A320B	Female	Associates degree	english	26	Neg_High_Morph_Interesting_Uninteresting	4	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Neg_High_Morph_Interesting_Uninteresting	1	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3CSX	Female	Bachelors degree	English	56	Neg_High_Morph_Interesting_Uninteresting	4	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
APDLA	Male	Bachelors degree	English	47	Neg_High_Morph_Interesting_Uninteresting	6	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Neg_High_Morph_Interesting_Uninteresting	6	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2541	Male	Associates degree	English	29	Neg_High_Morph_Interesting_Uninteresting	7	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1B76	Male	Bachelors degree	english	52	Neg_High_Morph_Interesting_Uninteresting	4	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3L2U	Male	High School Graduate	English	50	Neg_High_Morph_Interesting_Uninteresting	5	Neg	High	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2WYC	Male	Associates degree	english	29	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A1VC6	Female	Bachelors degree	english	35	Neg_High_Morph_Lucky_Unlucky	7	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A3F7Q	Female	Associates degree	English	33	Neg_High_Morph_Lucky_Unlucky	7	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A1IJ9	Female	Bachelors degree	English	28	Neg_High_Morph_Lucky_Unlucky	NA	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A18E1	Female	Some college, no degree	english	34	Neg_High_Morph_Lucky_Unlucky	5	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A6EJ7	Male	Bachelors degree	English	32	Neg_High_Morph_Lucky_Unlucky	5	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A12A5	Male	Some High School	english	37	Neg_High_Morph_Lucky_Unlucky	7	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A3FOK	Female	Bachelors degree	English	41	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A2YCM	Male	Bachelors degree	English	50	Neg_High_Morph_Lucky_Unlucky	4	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A3TZ7	Male	Bachelors degree	English	30	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A1DS5	Male	Bachelors degree	English	41	Neg_High_Morph_Lucky_Unlucky	4	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A2CK0	Male	Bachelors degree	english	27	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A3QC5	Male	High School Graduate	English	27	Neg_High_Morph_Lucky_Unlucky	5	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A2Y9Z	Female	Associates degree	English	27	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A1USD	Male	Some college, no degree	english	26	Neg_High_Morph_Lucky_Unlucky	3	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A320B	Female	Associates degree	english	26	Neg_High_Morph_Lucky_Unlucky	3	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A2EA2	Female	Graduate degree (Masters, Doctorate, etc.)	English	42	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A3CSX	Female	Bachelors degree	English	56	Neg_High_Morph_Lucky_Unlucky	3	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
APDLA	Male	Bachelors degree	English	47	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A1V2C	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	46	Neg_High_Morph_Lucky_Unlucky	5	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A2541	Male	Associates degree	English	29	Neg_High_Morph_Lucky_Unlucky	6	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A1B76	Male	Bachelors degree	english	52	Neg_High_Morph_Lucky_Unlucky	4	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A3L2U	Male	High School Graduate	English	50	Neg_High_Morph_Lucky_Unlucky	5	Neg	High	Morph	Lucky	Unlucky	Lucky_Unlucky	b
A2WYC	Male	Associates degree	english	29	Neg_High_Morph_Polite_Impolite	6	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A1VC6	Female	Bachelors degree	english	35	Neg_High_Morph_Polite_Impolite	7	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A3F7Q	Female	Associates degree	English	33	Neg_High_Morph_Polite_Impolite	4	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A1IJ9	Female	Bachelors degree	English	28	Neg_High_Morph_Polite_Impolite	7	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A18E1	Female	Some college, no degree	english	34	Neg_High_Morph_Polite_Impolite	6	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A6EJ7	Male	Bachelors degree	English	32	Neg_High_Morph_Polite_Impolite	4	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A12A5	Male	Some High School	english	37	Neg_High_Morph_Polite_Impolite	5	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A1XH0	Male	Graduate degree (Masters, Doctorate, etc.)	english	44	Neg_High_Morph_Polite_Impolite	3	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A3FOK	Female	Bachelors degree	English	41	Neg_High_Morph_Polite_Impolite	6	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A2YCM	Male	Bachelors degree	English	50	Neg_High_Morph_Polite_Impolite	5	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A3TZ7	Male	Bachelors degree	English	30	Neg_High_Morph_Polite_Impolite	6	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A1DS5	Male	Bachelors degree	English	41	Neg_High_Morph_Polite_Impolite	5	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A2CK0	Male	Bachelors degree	english	27	Neg_High_Morph_Polite_Impolite	4	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A2NGM	Female	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_High_Morph_Polite_Impolite	5	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A3QC5	Male	High School Graduate	English	27	Neg_High_Morph_Polite_Impolite	5	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
A2Y9Z	Female	Associates degree	English	27	Neg_High_Morph_Polite_Impolite	5	Neg	High	Morph	Polite	Impolite	Polite_Impolite	b
