Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	complexity	context	item1	item2	list	item	adjective
A230G	Female	Some college, no degree	English	28	Stand_Pos_Nonmorph_Strong_Weak	5	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A3KP8	Female	Associates degree	English	56	Stand_Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A4W9A	Male	Bachelors degree	english	39	Stand_Pos_Nonmorph_Strong_Weak	6	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A34XU	Female	Bachelors degree	English	24	Stand_Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A1V2H	Male	Some college, no degree	English	60	Stand_Pos_Nonmorph_Strong_Weak	6	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A95E6	Female	Bachelors degree	ENGLISH	35	Stand_Pos_Nonmorph_Strong_Weak	NA	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A1BVG	Female	High School Graduate	english	43	Stand_Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A2RWL	Male	Bachelors degree	Chinese	28	Stand_Pos_Nonmorph_Strong_Weak	5	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A2D34	Male	Bachelors degree	english	56	Stand_Pos_Nonmorph_Strong_Weak	NA	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
ASTR3	Male	Associates degree	english	30	Stand_Pos_Nonmorph_Strong_Weak	6	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A2XCE	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Stand_Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
AOFDU	Female	Bachelors degree	english	31	Stand_Pos_Nonmorph_Strong_Weak	6	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
ARWN6	Male	Bachelors degree	english	33	Stand_Pos_Nonmorph_Strong_Weak	5	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A1GKD	Female	Associates degree	eng	58	Stand_Pos_Nonmorph_Strong_Weak	5	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
AQ9WD	Female	Bachelors degree	English	26	Stand_Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A2GJJ	Male	Bachelors degree	ENGLISH	28	Stand_Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
AEF74	Male	Bachelors degree	English	41	Stand_Pos_Nonmorph_Strong_Weak	5	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A2TKF	Female	Bachelors degree	english	35	Stand_Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Stand	Strong	Weak	a	Strong_Weak	strong
A2RHE	Female	High School Graduate	English	30	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
AZ99T	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A15GL	Male	Bachelors degree	English	32	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3W0K	Male	Bachelors degree	English	25	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1ETE	Female	Some college, no degree	English	47	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3GE8	Female	Graduate degree (Masters, Doctorate, etc.)	English	28	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1Z8A	Male	Bachelors degree	english	30	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2JCX	Male	Bachelors degree	english	35	Stand_Pos_Nonmorph_Tall_Short	3	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3LVO	Female	Bachelors degree	English	28	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1MTR	Female	Associates degree	English	57	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2YTO	Female	Associates degree	English	46	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A23NU	Female	Bachelors degree	English	22	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
AYCHP	Female	Bachelors degree	English	46	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2B3E	Male	Bachelors degree	English	31	Stand_Pos_Nonmorph_Tall_Short	1	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1WVL	Male	Bachelors degree	English	29	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2QBF	Male	Associates degree	English	38	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3KWA	Male	High School Graduate	English	31	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
AERTM	Male	Bachelors degree	english	30	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3EZ3	Male	High School Graduate	English	40	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2PIF	Female	Some college, no degree	english	21	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3D2G	Female	Bachelors degree	english	35	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3VL1	Male	Bachelors degree	English	56	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3LET	Male	Bachelors degree	english	23	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1C3E	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	35	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A4I69	Male	Graduate degree (Masters, Doctorate, etc.)	english	30	Stand_Pos_Nonmorph_Tall_Short	NA	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1NLK	Male	Bachelors degree	english	58	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2541	Male	Associates degree	English	29	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A230G	Female	Some college, no degree	English	28	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A3KP8	Female	Associates degree	English	56	Stand_Pos_Nonmorph_Tall_Short	4	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A4W9A	Male	Bachelors degree	english	39	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A34XU	Female	Bachelors degree	English	24	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1V2H	Male	Some college, no degree	English	60	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A95E6	Female	Bachelors degree	ENGLISH	35	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1BVG	Female	High School Graduate	english	43	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2RWL	Male	Bachelors degree	Chinese	28	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2D34	Male	Bachelors degree	english	56	Stand_Pos_Nonmorph_Tall_Short	NA	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
ASTR3	Male	Associates degree	english	30	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2XCE	Male	Graduate degree (Masters, Doctorate, etc.)	English	28	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
AOFDU	Female	Bachelors degree	english	31	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
ARWN6	Male	Bachelors degree	english	33	Stand_Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A1GKD	Female	Associates degree	eng	58	Stand_Pos_Nonmorph_Tall_Short	4	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
AQ9WD	Female	Bachelors degree	English	26	Stand_Pos_Nonmorph_Tall_Short	1	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2GJJ	Male	Bachelors degree	ENGLISH	28	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
AEF74	Male	Bachelors degree	English	41	Stand_Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2TKF	Female	Bachelors degree	english	35	Stand_Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Stand	Tall	Short	a	Tall_Short	tall
A2A1F	Female	Associates degree	English	30	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3IPQ	Male	Bachelors degree	English	32	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	2	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3K8W	Male	Bachelors degree	English	30	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2DC7	Female	Bachelors degree	English	60	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	2	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3QUT	Male	Associates degree	english	33	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	3	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2C73	Male	High School Graduate	english	28	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AEML8	Male	Bachelors degree	English	52	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AAQRE	Male	Some college, no degree	English	31	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AV5FC	Male	Some college, no degree	English	46	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1JJN	Female	Associates degree	English	59	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
ALT6T	Male	Some college, no degree	English	40	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2B6L	Male	Bachelors degree	English	37	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AL2JY	Male	Some college, no degree	english	23	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	1	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2D34	Male	Bachelors degree	ENGLISH	56	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A5X74	Male	Bachelors degree	english	39	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3RYI	Male	Some college, no degree	english	39	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3OT2	Female	Bachelors degree	english	44	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A20EH	Male	Bachelors degree	English	32	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3RDH	Female	Bachelors degree	English	32	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2FC6	Female	Graduate degree (Masters, Doctorate, etc.)	English	30	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A39GA	Male	Bachelors degree	English	37	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AGTQ8	Female	Bachelors degree	english	28	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2K9P	Female	Some college, no degree	English	36	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2Y5I	Male	Bachelors degree	English	43	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AJFVK	Female	Associates degree	English	38	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1PAP	Male	Graduate degree (Masters, Doctorate, etc.)	english	39	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	3	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3T9W	Female	Bachelors degree	English	39	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1M81	Female	Bachelors degree	english	28	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1J8T	Female	Bachelors degree	English	27	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
AQ9Y6	Female	Some college, no degree	english	30	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1CHL	Male	Bachelors degree	English	52	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	1	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1ZB2	Female	Bachelors degree	English	26	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2ZIA	Male	Some college, no degree	english	34	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	4	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3V06	Male	Bachelors degree	ENGLISH	30	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	3	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1YOS	Male	Bachelors degree	English	32	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1PTH	Male	Bachelors degree	english	25	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A30VA	Male	Some college, no degree	English	28	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1RDR	Male	Bachelors degree	english	34	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2CJY	Female	High School Graduate	English	28	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A36W1	Female	Associates degree	english	34	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3SYY	Female	Bachelors degree	english	27	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2Q4Z	Male	Bachelors degree	English	35	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A3SZF		Graduate degree (Masters, Doctorate, etc.)	English	36	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A1WXK	Male	Bachelors degree	ENGLISH	51	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A8BGH	Male	Bachelors degree	english	32	Nonstand_Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Nonstand	Satisfactory	Frustrating	b	Satisfactory_Frustrating	frustrating
A2A1F	Female	Associates degree	English	30	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3IPQ	Male	Bachelors degree	English	32	Nonstand_Pos_Morph_Accurate_Inaccurate	5	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3K8W	Male	Bachelors degree	English	30	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2DC7	Female	Bachelors degree	English	60	Nonstand_Pos_Morph_Accurate_Inaccurate	3	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3QUT	Male	Associates degree	english	33	Nonstand_Pos_Morph_Accurate_Inaccurate	3	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2C73	Male	High School Graduate	english	28	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
AEML8	Male	Bachelors degree	English	52	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
AAQRE	Male	Some college, no degree	English	31	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
AV5FC	Male	Some college, no degree	English	46	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1JJN	Female	Associates degree	English	59	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
ALT6T	Male	Some college, no degree	English	40	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2B6L	Male	Bachelors degree	English	37	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
AL2JY	Male	Some college, no degree	english	23	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2D34	Male	Bachelors degree	ENGLISH	56	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A5X74	Male	Bachelors degree	english	39	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3RYI	Male	Some college, no degree	english	39	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3OT2	Female	Bachelors degree	english	44	Nonstand_Pos_Morph_Accurate_Inaccurate	4	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A20EH	Male	Bachelors degree	English	32	Nonstand_Pos_Morph_Accurate_Inaccurate	3	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3RDH	Female	Bachelors degree	English	32	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2FC6	Female	Graduate degree (Masters, Doctorate, etc.)	English	30	Nonstand_Pos_Morph_Accurate_Inaccurate	4	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A39GA	Male	Bachelors degree	English	37	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
AGTQ8	Female	Bachelors degree	english	28	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2K9P	Female	Some college, no degree	English	36	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2Y5I	Male	Bachelors degree	English	43	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
AJFVK	Female	Associates degree	English	38	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1PAP	Male	Graduate degree (Masters, Doctorate, etc.)	english	39	Nonstand_Pos_Morph_Accurate_Inaccurate	4	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3T9W	Female	Bachelors degree	English	39	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1M81	Female	Bachelors degree	english	28	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1J8T	Female	Bachelors degree	English	27	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
AQ9Y6	Female	Some college, no degree	english	30	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1CHL	Male	Bachelors degree	English	52	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1ZB2	Female	Bachelors degree	English	26	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2ZIA	Male	Some college, no degree	english	34	Nonstand_Pos_Morph_Accurate_Inaccurate	NA	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3V06	Male	Bachelors degree	ENGLISH	30	Nonstand_Pos_Morph_Accurate_Inaccurate	5	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1YOS	Male	Bachelors degree	English	32	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1PTH	Male	Bachelors degree	english	25	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A30VA	Male	Some college, no degree	English	28	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1RDR	Male	Bachelors degree	english	34	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2CJY	Female	High School Graduate	English	28	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A36W1	Female	Associates degree	english	34	Nonstand_Pos_Morph_Accurate_Inaccurate	5	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3SYY	Female	Bachelors degree	english	27	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A2Q4Z	Male	Bachelors degree	English	35	Nonstand_Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A3SZF		Graduate degree (Masters, Doctorate, etc.)	English	36	Nonstand_Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
A1WXK	Male	Bachelors degree	ENGLISH	51	Nonstand_Pos_Morph_Accurate_Inaccurate	2	Pos	Morph	Nonstand	Accurate	Inaccurate	b	Accurate_Inaccurate	accurate
