Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	person	politeness	complexity	item1	item2	item	list
A2541	Male	Associates degree	English	29	Neg_Low_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A358Y	Male	Bachelors degree	english	31	Neg_Low_F_Morph_Satisfactory_Unsatisfactory	7	Neg	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A3TOU	Male	Some High School	English	22	Neg_Low_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A1RTL	Male	High School Graduate	English	34	Neg_Low_F_Morph_Satisfactory_Unsatisfactory	7	Neg	F	Low	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	b
A3R45	Female	Some college, no degree	english	26	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A2WHC	Female	Bachelors degree	English	52	Neg_Low_F_Nonmorph_Rich_Poor	4	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A2ZNO	Male	Some college, no degree	English	23	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A30RA	Male	Some college, no degree	English	56	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
ACVJ6	Female	Bachelors degree	English	36	Neg_Low_F_Nonmorph_Rich_Poor	7	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A13GG	Female	High School Graduate	english	29	Neg_Low_F_Nonmorph_Rich_Poor	7	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A3LLO	Male	Bachelors degree	english	33	Neg_Low_F_Nonmorph_Rich_Poor	4	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A36SM	Female	Bachelors degree	english	31	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
AQP4P	Female	Some High School	english	26	Neg_Low_F_Nonmorph_Rich_Poor	6	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A3LL0	Male	High School Graduate	English	22	Neg_Low_F_Nonmorph_Rich_Poor	7	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A3908	Female	High School Graduate	english	56	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A1H72	Female	Some college, no degree	English	39	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A89R5	Female	Bachelors degree	English	24	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
AYYBM	Female	Some college, no degree	english	31	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A28ZP	Male	Some college, no degree	English	46	Neg_Low_F_Nonmorph_Rich_Poor	6	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A1AQF	Female	Bachelors degree	English	51	Neg_Low_F_Nonmorph_Rich_Poor	4	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A2FAR	Female	Bachelors degree	English	35	Neg_Low_F_Nonmorph_Rich_Poor	6	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A33QI	Female	Associates degree	English	34	Neg_Low_F_Nonmorph_Rich_Poor	4	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A2T11	Male	Bachelors degree	English	28	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
ATWAJ	Female	Bachelors degree	English	25	Neg_Low_F_Nonmorph_Rich_Poor	6	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A2EI0	Male	High School Graduate	english	41	Neg_Low_F_Nonmorph_Rich_Poor	4	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A27MJ	Male	Bachelors degree	English	32	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
AAQRE	Male	Some college, no degree	English	30	Neg_Low_F_Nonmorph_Rich_Poor	6	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A2541	Male	Associates degree	English	29	Neg_Low_F_Nonmorph_Rich_Poor	7	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A358Y	Male	Bachelors degree	english	31	Neg_Low_F_Nonmorph_Rich_Poor	7	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A3TOU	Male	Some High School	English	22	Neg_Low_F_Nonmorph_Rich_Poor	6	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A1RTL	Male	High School Graduate	English	34	Neg_Low_F_Nonmorph_Rich_Poor	5	Neg	F	Low	Nonmorph	Rich	Poor	Rich_Poor	b
A3R45	Female	Some college, no degree	english	26	Neg_Low_F_Nonmorph_Strong_Weak	7	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A2WHC	Female	Bachelors degree	English	52	Neg_Low_F_Nonmorph_Strong_Weak	6	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A2ZNO	Male	Some college, no degree	English	23	Neg_Low_F_Nonmorph_Strong_Weak	6	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A30RA	Male	Some college, no degree	English	56	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
ACVJ6	Female	Bachelors degree	English	36	Neg_Low_F_Nonmorph_Strong_Weak	7	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A13GG	Female	High School Graduate	english	29	Neg_Low_F_Nonmorph_Strong_Weak	7	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A3LLO	Male	Bachelors degree	english	33	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A36SM	Female	Bachelors degree	english	31	Neg_Low_F_Nonmorph_Strong_Weak	6	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
AQP4P	Female	Some High School	english	26	Neg_Low_F_Nonmorph_Strong_Weak	6	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A3LL0	Male	High School Graduate	English	22	Neg_Low_F_Nonmorph_Strong_Weak	7	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A3908	Female	High School Graduate	english	56	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A1H72	Female	Some college, no degree	English	39	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A89R5	Female	Bachelors degree	English	24	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
AYYBM	Female	Some college, no degree	english	31	Neg_Low_F_Nonmorph_Strong_Weak	6	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A28ZP	Male	Some college, no degree	English	46	Neg_Low_F_Nonmorph_Strong_Weak	6	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A1AQF	Female	Bachelors degree	English	51	Neg_Low_F_Nonmorph_Strong_Weak	4	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A2FAR	Female	Bachelors degree	English	35	Neg_Low_F_Nonmorph_Strong_Weak	6	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A33QI	Female	Associates degree	English	34	Neg_Low_F_Nonmorph_Strong_Weak	4	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A2T11	Male	Bachelors degree	English	28	Neg_Low_F_Nonmorph_Strong_Weak	2	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
ATWAJ	Female	Bachelors degree	English	25	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Neg_Low_F_Nonmorph_Strong_Weak	4	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A2EI0	Male	High School Graduate	english	41	Neg_Low_F_Nonmorph_Strong_Weak	4	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A27MJ	Male	Bachelors degree	English	32	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
AAQRE	Male	Some college, no degree	English	30	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A2541	Male	Associates degree	English	29	Neg_Low_F_Nonmorph_Strong_Weak	7	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A358Y	Male	Bachelors degree	english	31	Neg_Low_F_Nonmorph_Strong_Weak	7	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A3TOU	Male	Some High School	English	22	Neg_Low_F_Nonmorph_Strong_Weak	6	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A1RTL	Male	High School Graduate	English	34	Neg_Low_F_Nonmorph_Strong_Weak	5	Neg	F	Low	Nonmorph	Strong	Weak	Strong_Weak	b
A3R45	Female	Some college, no degree	english	26	Neg_Low_F_Nonmorph_Tall_Short	6	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A2WHC	Female	Bachelors degree	English	52	Neg_Low_F_Nonmorph_Tall_Short	4	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A2ZNO	Male	Some college, no degree	English	23	Neg_Low_F_Nonmorph_Tall_Short	4	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A30RA	Male	Some college, no degree	English	56	Neg_Low_F_Nonmorph_Tall_Short	4	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
ACVJ6	Female	Bachelors degree	English	36	Neg_Low_F_Nonmorph_Tall_Short	7	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A13GG	Female	High School Graduate	english	29	Neg_Low_F_Nonmorph_Tall_Short	7	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A3LLO	Male	Bachelors degree	english	33	Neg_Low_F_Nonmorph_Tall_Short	5	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A36SM	Female	Bachelors degree	english	31	Neg_Low_F_Nonmorph_Tall_Short	4	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
AQP4P	Female	Some High School	english	26	Neg_Low_F_Nonmorph_Tall_Short	6	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A3LL0	Male	High School Graduate	English	22	Neg_Low_F_Nonmorph_Tall_Short	6	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A3908	Female	High School Graduate	english	56	Neg_Low_F_Nonmorph_Tall_Short	5	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A1H72	Female	Some college, no degree	English	39	Neg_Low_F_Nonmorph_Tall_Short	5	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A89R5	Female	Bachelors degree	English	24	Neg_Low_F_Nonmorph_Tall_Short	5	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
AYYBM	Female	Some college, no degree	english	31	Neg_Low_F_Nonmorph_Tall_Short	7	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A28ZP	Male	Some college, no degree	English	46	Neg_Low_F_Nonmorph_Tall_Short	5	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A1AQF	Female	Bachelors degree	English	51	Neg_Low_F_Nonmorph_Tall_Short	4	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A2FAR	Female	Bachelors degree	English	35	Neg_Low_F_Nonmorph_Tall_Short	5	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A33QI	Female	Associates degree	English	34	Neg_Low_F_Nonmorph_Tall_Short	5	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A2T11	Male	Bachelors degree	English	28	Neg_Low_F_Nonmorph_Tall_Short	4	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
ATWAJ	Female	Bachelors degree	English	25	Neg_Low_F_Nonmorph_Tall_Short	7	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Neg_Low_F_Nonmorph_Tall_Short	4	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A2EI0	Male	High School Graduate	english	41	Neg_Low_F_Nonmorph_Tall_Short	4	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A27MJ	Male	Bachelors degree	English	32	Neg_Low_F_Nonmorph_Tall_Short	6	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
AAQRE	Male	Some college, no degree	English	30	Neg_Low_F_Nonmorph_Tall_Short	6	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A2541	Male	Associates degree	English	29	Neg_Low_F_Nonmorph_Tall_Short	7	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A358Y	Male	Bachelors degree	english	31	Neg_Low_F_Nonmorph_Tall_Short	7	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A3TOU	Male	Some High School	English	22	Neg_Low_F_Nonmorph_Tall_Short	7	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A1RTL	Male	High School Graduate	English	34	Neg_Low_F_Nonmorph_Tall_Short	5	Neg	F	Low	Nonmorph	Tall	Short	Tall_Short	b
A3R45	Female	Some college, no degree	english	26	Neg_Low_M_Morph_Friendly_Unfriendly	5	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2WHC	Female	Bachelors degree	English	52	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2ZNO	Male	Some college, no degree	English	23	Neg_Low_M_Morph_Friendly_Unfriendly	5	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A30RA	Male	Some college, no degree	English	56	Neg_Low_M_Morph_Friendly_Unfriendly	6	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
ACVJ6	Female	Bachelors degree	English	36	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A13GG	Female	High School Graduate	english	29	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3LLO	Male	Bachelors degree	english	33	Neg_Low_M_Morph_Friendly_Unfriendly	5	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A36SM	Female	Bachelors degree	english	31	Neg_Low_M_Morph_Friendly_Unfriendly	4	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
AQP4P	Female	Some High School	english	26	Neg_Low_M_Morph_Friendly_Unfriendly	6	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3LL0	Male	High School Graduate	English	22	Neg_Low_M_Morph_Friendly_Unfriendly	1	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3908	Female	High School Graduate	english	56	Neg_Low_M_Morph_Friendly_Unfriendly	5	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1H72	Female	Some college, no degree	English	39	Neg_Low_M_Morph_Friendly_Unfriendly	4	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A89R5	Female	Bachelors degree	English	24	Neg_Low_M_Morph_Friendly_Unfriendly	4	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
AYYBM	Female	Some college, no degree	english	31	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A28ZP	Male	Some college, no degree	English	46	Neg_Low_M_Morph_Friendly_Unfriendly	6	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1AQF	Female	Bachelors degree	English	51	Neg_Low_M_Morph_Friendly_Unfriendly	4	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2FAR	Female	Bachelors degree	English	35	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A33QI	Female	Associates degree	English	34	Neg_Low_M_Morph_Friendly_Unfriendly	4	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2T11	Male	Bachelors degree	English	28	Neg_Low_M_Morph_Friendly_Unfriendly	6	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
ATWAJ	Female	Bachelors degree	English	25	Neg_Low_M_Morph_Friendly_Unfriendly	6	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Neg_Low_M_Morph_Friendly_Unfriendly	5	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2EI0	Male	High School Graduate	english	41	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A27MJ	Male	Bachelors degree	English	32	Neg_Low_M_Morph_Friendly_Unfriendly	5	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
AAQRE	Male	Some college, no degree	English	30	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A2541	Male	Associates degree	English	29	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A358Y	Male	Bachelors degree	english	31	Neg_Low_M_Morph_Friendly_Unfriendly	7	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3TOU	Male	Some High School	English	22	Neg_Low_M_Morph_Friendly_Unfriendly	5	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A1RTL	Male	High School Graduate	English	34	Neg_Low_M_Morph_Friendly_Unfriendly	6	Neg	M	Low	Morph	Friendly	Unfriendly	Friendly_Unfriendly	b
A3R45	Female	Some college, no degree	english	26	Neg_Low_M_Morph_Interesting_Uninteresting	5	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2WHC	Female	Bachelors degree	English	52	Neg_Low_M_Morph_Interesting_Uninteresting	4	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2ZNO	Male	Some college, no degree	English	23	Neg_Low_M_Morph_Interesting_Uninteresting	4	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A30RA	Male	Some college, no degree	English	56	Neg_Low_M_Morph_Interesting_Uninteresting	6	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
ACVJ6	Female	Bachelors degree	English	36	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A13GG	Female	High School Graduate	english	29	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3LLO	Male	Bachelors degree	english	33	Neg_Low_M_Morph_Interesting_Uninteresting	5	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A36SM	Female	Bachelors degree	english	31	Neg_Low_M_Morph_Interesting_Uninteresting	4	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
AQP4P	Female	Some High School	english	26	Neg_Low_M_Morph_Interesting_Uninteresting	6	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3LL0	Male	High School Graduate	English	22	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3908	Female	High School Graduate	english	56	Neg_Low_M_Morph_Interesting_Uninteresting	3	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1H72	Female	Some college, no degree	English	39	Neg_Low_M_Morph_Interesting_Uninteresting	5	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A89R5	Female	Bachelors degree	English	24	Neg_Low_M_Morph_Interesting_Uninteresting	6	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
AYYBM	Female	Some college, no degree	english	31	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A28ZP	Male	Some college, no degree	English	46	Neg_Low_M_Morph_Interesting_Uninteresting	5	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1AQF	Female	Bachelors degree	English	51	Neg_Low_M_Morph_Interesting_Uninteresting	4	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2FAR	Female	Bachelors degree	English	35	Neg_Low_M_Morph_Interesting_Uninteresting	6	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A33QI	Female	Associates degree	English	34	Neg_Low_M_Morph_Interesting_Uninteresting	4	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2T11	Male	Bachelors degree	English	28	Neg_Low_M_Morph_Interesting_Uninteresting	4	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
ATWAJ	Female	Bachelors degree	English	25	Neg_Low_M_Morph_Interesting_Uninteresting	5	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Neg_Low_M_Morph_Interesting_Uninteresting	5	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2EI0	Male	High School Graduate	english	41	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A27MJ	Male	Bachelors degree	English	32	Neg_Low_M_Morph_Interesting_Uninteresting	5	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
AAQRE	Male	Some college, no degree	English	30	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A2541	Male	Associates degree	English	29	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A358Y	Male	Bachelors degree	english	31	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3TOU	Male	Some High School	English	22	Neg_Low_M_Morph_Interesting_Uninteresting	5	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A1RTL	Male	High School Graduate	English	34	Neg_Low_M_Morph_Interesting_Uninteresting	7	Neg	M	Low	Morph	Interesting	Uninteresting	Interesting_Uninteresting	b
A3R45	Female	Some college, no degree	english	26	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2WHC	Female	Bachelors degree	English	52	Neg_Low_M_Morph_Possible_Impossible	6	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2ZNO	Male	Some college, no degree	English	23	Neg_Low_M_Morph_Possible_Impossible	5	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A30RA	Male	Some college, no degree	English	56	Neg_Low_M_Morph_Possible_Impossible	6	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
ACVJ6	Female	Bachelors degree	English	36	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A13GG	Female	High School Graduate	english	29	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3LLO	Male	Bachelors degree	english	33	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A36SM	Female	Bachelors degree	english	31	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
AQP4P	Female	Some High School	english	26	Neg_Low_M_Morph_Possible_Impossible	6	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3LL0	Male	High School Graduate	English	22	Neg_Low_M_Morph_Possible_Impossible	1	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A3908	Female	High School Graduate	english	56	Neg_Low_M_Morph_Possible_Impossible	4	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1H72	Female	Some college, no degree	English	39	Neg_Low_M_Morph_Possible_Impossible	5	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A89R5	Female	Bachelors degree	English	24	Neg_Low_M_Morph_Possible_Impossible	6	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
AYYBM	Female	Some college, no degree	english	31	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A28ZP	Male	Some college, no degree	English	46	Neg_Low_M_Morph_Possible_Impossible	6	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1AQF	Female	Bachelors degree	English	51	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2FAR	Female	Bachelors degree	English	35	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A33QI	Female	Associates degree	English	34	Neg_Low_M_Morph_Possible_Impossible	5	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2T11	Male	Bachelors degree	English	28	Neg_Low_M_Morph_Possible_Impossible	5	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
ATWAJ	Female	Bachelors degree	English	25	Neg_Low_M_Morph_Possible_Impossible	6	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A1DNJ	Male	Graduate degree (Masters, Doctorate, etc.)	English	65	Neg_Low_M_Morph_Possible_Impossible	5	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2EI0	Male	High School Graduate	english	41	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A27MJ	Male	Bachelors degree	English	32	Neg_Low_M_Morph_Possible_Impossible	6	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
AAQRE	Male	Some college, no degree	English	30	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
A2541	Male	Associates degree	English	29	Neg_Low_M_Morph_Possible_Impossible	7	Neg	M	Low	Morph	Possible	Impossible	Possible_Impossible	b
